activity_id,opp_id,type,rep_id,timestamp,duration_min
ACT09272,O00246,Call,R005,2024-12-22,30
ACT09273,O00540,Meeting,R016,2023-04-11,15
ACT09274,O00407,Meeting,R011,2024-03-09,15
ACT09275,O00173,Demo,R019,2023-06-21,30
ACT09276,O00376,Meeting,R015,2024-03-30,45
ACT09277,O00084,Demo,R019,2023-02-14,45
ACT09278,O00483,Call,R016,2023-12-12,30
ACT09279,O00155,Email,R023,2024-05-22,60
ACT09280,O00711,Demo,R006,2024-02-08,15
ACT09281,O00324,Meeting,R017,2024-10-01,15
ACT09282,O00411,Email,R004,2024-05-03,15
ACT09283,O00325,Call,R003,2023-03-10,45
ACT09284,O00167,Demo,R004,2023-06-10,45
ACT09285,O00719,Demo,R012,2023-11-09,60
ACT09286,O00451,Email,R003,2024-11-19,30
ACT09287,O00455,Call,R024,2024-04-26,45
ACT09288,O00095,Call,R022,2024-02-24,60
ACT09289,O00612,Demo,R010,2023-11-22,15
ACT09290,O00556,Demo,R016,2023-01-06,30
ACT09291,O00261,CAll,R004,2024-10-27,15
ACT09292,O00505,Meeting,R003,2024-04-17,15
ACT09293,O00397,Call,R007,2024-10-27,15
ACT09294,O00117,Call,R022,2023-05-09,60
ACT09295,O00219,Email,R003,2024-11-11,15
ACT09296,O00466,Email,R001,2023-09-08,45
ACT09297,O00482,Meeting,R012,2024-03-08,45
ACT09298,O00013,Call,R003,2024-08-06,15
ACT09299,O00682,Demo,R010,2023-05-13,60
ACT09300,O00741,Call,R023,2024-03-24,30
ACT09301,O00298,Call,R004,2024-03-07,45
ACT09302,O00211,Demo,R025,2024-12-06,30
ACT09303,O00311,Call,R004,2023-09-17,60
ACT09304,O00325,Demo,R022,2024-02-10,60
ACT09305,O00148,Demo,R025,2024-06-24,30
ACT09306,O00130,Email,R002,2024-10-21,60
ACT09307,O00301,Email,R024,2023-03-17,15
ACT09308,O00433,Demo,R013,2023-02-26,30
ACT09309,O00531,Demo,R004,2024-10-04,45
ACT09310,O00629,Email,R008,2023-10-13,60
ACT09311,O00401,Demo,R005,2023-03-08,60
ACT09312,O00294,Meeting,R009,2023-11-29,30
ACT09313,O00780,Email,R004,2024-03-19,45
ACT09314,O00595,Demo,R001,2024-03-16,15
ACT09315,O00798,Demo,R021,2023-10-22,15
ACT09316,O00099,Email,R016,2024-10-30,15
ACT09317,O00230,Demo,R021,2024-03-11,30
ACT09318,O00648,Call,R025,2024-12-01,15
ACT09319,O00509,Call,R021,2024-05-10,60
ACT09320,O00591,Demo,R015,2024-01-20,15
ACT09321,O00115,Email,R001,2023-10-08,15
ACT09322,O00713,Demo,R021,2023-10-12,45
ACT09323,O00501,Demo,R016,2023-09-04,30
ACT09324,O00274,Email,R012,2024-11-01,60
ACT09325,O00255,Meeting,R025,2024-09-09,60
ACT09326,O00036,Call,R022,2024-03-12,45
ACT09327,O00160,Demo,R008,2023-03-20,60
ACT09328,O00328,Call,R009,2023-01-05,30
ACT09329,O00486,Call,R003,2023-04-29,45
ACT09330,O00637,Meeting,R018,2024-08-09,60
ACT09331,O00276,Call,R024,2024-09-27,45
ACT09332,O00174,Call,R011,2024-11-03,45
ACT09333,O00034,Demo,R016,2024-08-07,30
ACT09334,O00515,Call,R017,2023-10-01,60
ACT09335,O00748,Email,R013,2024-02-12,15
ACT09336,O00407,Email,R024,2024-09-12,30
ACT09337,O00295,Call,R014,2024-10-12,15
ACT09338,O00093,Demo,R009,2023-02-06,60
ACT09339,O00182,Meeting,R017,2024-10-23,15
ACT09340,O00523,Call,R013,2024-05-29,30
ACT09341,O00092,Call,R005,2024-11-14,15
ACT09342,O00472,Demo,R020,2023-05-23,30
ACT09343,O00798,Email,R007,2023-09-05,15
ACT09344,O00190,Demo,R013,2024-05-12,60
ACT09345,O00141,Demo,R001,2024-12-07,30
ACT09346,O00532,Demo,R025,2024-03-15,15
ACT09347,O00435,Email,R023,2024-04-16,15
ACT09348,O00268,Call,R007,2023-10-13,30
ACT09349,O00509,Meeting,R007,2023-05-28,30
ACT09350,O00324,Meeting,R008,2024-12-17,60
ACT09351,O00261,Email,R004,2024-11-23,45
ACT09352,O00740,Email,R001,2024-09-15,45
ACT09353,O00190,Call,R015,2024-08-31,30
ACT09354,O00493,Demo,R004,2024-01-14,60
ACT09355,O00068,Demo,R005,2023-12-17,15
ACT09356,O00679,Demo,R019,2023-05-20,45
ACT09357,O00232,Call,R025,2024-08-11,45
ACT09358,O00368,Meeting,R016,2024-09-14,30
ACT09359,O00405,Demo,R022,2023-07-06,60
ACT09360,O00216,Meeting,R019,2023-12-23,60
ACT09361,O00153,Email,R017,2024-10-03,15
ACT09362,O00433,Call,,2024-08-19,30
ACT09363,O00088,Email,R011,2023-04-17,15
ACT09364,O00676,Call,R008,2024-11-02,30
ACT09365,O00052,Call,R001,2024-05-01,45
ACT09366,O00193,Demo,R025,2024-11-23,15
ACT09367,O00183,Demo,R013,2024-08-13,45
ACT09368,O00538,Demo,R023,2023-04-17,30
ACT09369,O00217,Email,R024,2023-05-10,30
ACT09370,O00234,Email,R002,2024-07-25,60
ACT09371,O00256,Demo,R023,2024-04-30,15
ACT09372,O00787,Demo,R007,2024-08-21,15
ACT09373,O00255,Meeting,R001,2024-06-23,45
ACT09374,O00576,Meeting,R017,2023-07-30,60
ACT09375,O00633,Email,R004,2023-08-19,15
ACT09376,O00435,Email,R005,2024-01-20,15
ACT09377,O00529,Call,R020,2024-09-02,30
ACT09378,O00458,Call,R012,2023-04-20,30
ACT09379,O00077,Meeting,R018,2023-11-05,45
ACT09380,O00732,Email,R018,2023-01-04,30
ACT09381,O00455,Demo,R021,2024-03-24,30
ACT09382,O00557,Call,R004,2023-08-17,30
ACT09383,O00457,Call,R022,2023-09-14,45
ACT09384,O00406,Email,R010,2024-01-11,45
ACT09385,O00316,Call,R015,2024-05-14,15
ACT09386,O00016,Demo,R008,2023-12-31,45
ACT09387,O00666,Email,R007,2023-09-28,15
ACT09388,O00684,Call,R025,2024-06-07,15
ACT09389,O00684,Email,R019,2024-10-29,30
ACT09390,O00530,Demo,R002,2023-05-20,45
ACT09391,O00504,Meeting,R019,2024-07-20,30
ACT09392,O00349,Meeting,R024,2023-12-29,30
ACT09393,O00476,Call,R012,2024-03-12,45
ACT09394,O00103,Demo,R008,2023-08-10,15
ACT09395,O00457,Call,R013,2024-02-25,60
ACT09396,O00698,Meeting,R002,2024-10-22,60
ACT09397,O00219,Email,R003,2023-04-13,15
ACT09398,O00736,Meeting,R023,2023-04-06,15
ACT09399,O00605,Demo,R011,2023-08-14,15
ACT09400,O00610,Email,R016,2023-07-30,15
ACT09401,O00195,Demo,R022,2023-02-28,30
ACT09402,O00500,Meeting,R020,2023-03-21,60
ACT09403,O00009,Email,R016,2024-08-08,30
ACT09404,O00029,Meeting,R004,2024-07-05,30
ACT09405,O00053,Call,R010,2024-01-15,30
ACT09406,O00047,Meeting,R005,2023-04-09,60
ACT09407,O00187,Demo,R015,2024-12-10,45
ACT09408,O00131,Demo,R014,2024-07-26,45
ACT09409,O00490,Email,R005,2024-01-04,45
ACT09410,O00063,Meeting,R011,2023-05-18,15
ACT09411,O00344,Email,R013,2024-03-27,15
ACT09412,O00133,Call,R015,2023-06-12,15
ACT09413,O00637,Demo,R016,2024-07-15,15
ACT09414,O00240,Demo,R023,2024-12-19,45
ACT09415,O00012,Call,R019,2024-09-10,60
ACT09416,O00553,Demo,R009,2023-11-26,60
ACT09417,O00335,Meeting,R024,2024-12-14,15
ACT09418,O00747,Meeting,R009,2023-10-29,30
ACT09419,O00035,Demo,R009,2023-02-26,45
ACT09420,O00087,Demo,R023,2024-11-12,45
ACT09421,O00430,Meeting,R009,2023-01-10,30
ACT09422,O00050,Call,R024,2024-02-08,60
ACT09423,O00324,Email,R002,2023-01-25,15
ACT09424,O00230,Demo,R021,2023-03-22,45
ACT09425,O00035,Demo,R024,2024-10-06,15
ACT09426,O00397,Meeting,R001,2024-08-07,15
ACT09427,O00261,Demo,R014,2024-01-03,45
ACT09428,O00532,Demo,R001,2023-02-20,15
ACT09429,O00042,Demo,R002,2023-01-24,45
ACT09430,O00731,Meeting,R009,2024-01-03,45
ACT09431,O00639,Meeting,R013,2024-06-25,30
ACT09432,O00303,Meeting,R012,2023-06-24,45
ACT09433,O00417,Call,R010,2024-07-18,30
ACT09434,O00289,Meeting,R014,2023-05-18,45
ACT09435,O00455,Meeting,R002,2023-03-27,30
ACT09436,O00544,Call,R023,2024-04-26,45
ACT09437,O00757,Call,R003,2024-06-03,15
ACT09438,O00175,Call,R013,2023-12-28,30
ACT09439,O00698,Demo,R002,2024-07-24,15
ACT09440,O00377,Demo,R020,2023-01-24,45
ACT09441,O00247,Call,,2023-01-23,60
ACT09442,O00073,Meeting,R009,2023-03-14,60
ACT09443,O00701,Demo,R016,2024-05-10,60
ACT09444,O00194,Call,R021,2023-02-10,30
ACT09445,O00796,Email,R023,2023-09-11,15
ACT09446,O00598,Meeting,R013,2024-04-28,15
ACT09447,O00167,Demo,R010,2024-01-20,15
ACT09448,O00424,Demo,R010,2023-10-12,60
ACT09449,O00608,Meeting,R010,2024-01-10,30
ACT09450,O00258,Demo,R003,2024-11-11,30
ACT09451,O00190,Call,R003,2023-09-05,60
ACT09452,O00648,Email,R009,2024-11-30,45
ACT09453,O00786,Meeting,R023,2024-09-01,30
ACT09454,O00800,Meeting,R024,2023-11-29,15
ACT09455,O00735,Demo,R010,2024-06-26,45
ACT09456,O00021,Call,R019,2024-11-07,45
ACT09457,O00394,Demo,R025,2024-07-11,45
ACT09458,O00415,Email,R019,2023-06-08,45
ACT09459,O00574,Meeting,R018,2023-01-19,60
ACT09460,O00770,Email,R016,2024-02-11,60
ACT09461,O00429,Demo,R019,2024-04-26,30
ACT09462,O00464,Call,R011,2023-09-12,45
ACT09463,O00152,Demo,R004,2024-07-30,15
ACT09464,O00551,Meeting,R004,2024-03-09,30
ACT09465,O00552,Meeting,R010,2024-03-28,60
ACT09466,O00469,Meeting,R014,2024-12-11,60
ACT09467,O00772,Call,R023,2024-09-17,15
ACT09468,O00603,Call,R020,2023-07-14,45
ACT09469,O00168,Meeting,R009,2023-05-10,45
ACT09470,O00591,Email,R004,2024-04-04,60
ACT09471,O00594,Meeting,R001,2024-06-27,45
ACT09472,O00431,Meeting,R011,2024-08-11,15
ACT09473,O00027,Demo,R021,2024-03-22,30
ACT09474,O00752,Meeting,R016,2023-02-17,45
ACT09475,O00285,Meeting,R016,2024-05-07,15
ACT09476,O00279,Call,R012,2024-04-06,60
ACT09477,O00057,Email,R012,2023-01-19,15
ACT09478,O00369,Demo,R010,2023-09-20,45
ACT09479,O00037,Demo,R015,2023-11-28,30
ACT09480,O00380,Meeting,R021,2023-08-10,60
ACT09481,O00265,Demo,R024,2024-07-16,45
ACT09482,O00366,Demo,R024,2023-12-11,60
ACT09483,O00400,Meeting,R007,2023-09-05,45
ACT09484,O00707,Demo,R006,2023-01-04,45
ACT09485,O00028,Demo,R007,2023-01-11,60
ACT09486,O00165,Meeting,R024,2024-04-26,30
ACT09487,O00541,Email,R016,2024-02-03,45
ACT09488,O00689,Meeting,R002,2024-07-22,45
ACT09489,O00162,Meeting,R013,2023-01-24,30
ACT09490,O00420,Meeting,R020,2024-07-07,15
ACT09491,O00652,Email,R025,2024-04-20,60
ACT09492,O00698,Demo,R009,2024-07-07,30
ACT09493,O00657,Demo,R007,2024-12-09,45
ACT09494,O00048,Call,R016,2024-09-09,60
ACT09495,O00106,Meeting,R012,2023-08-18,60
ACT09496,O00508,Meeting,R022,2024-06-22,45
ACT09497,O00143,Demo,R016,2023-04-19,60
ACT09498,O00295,Call,R019,2023-04-25,60
ACT09499,O00198,Meeting,R019,2023-12-08,15
ACT09500,O00704,Meeting,R006,2023-12-18,30
ACT09501,O00353,Call,R004,2024-02-02,15
ACT09502,O00358,Meeting,R020,2024-05-02,15
ACT09503,O00492,Email,R007,2023-02-24,60
ACT09504,O00686,Call,R001,2024-06-20,15
ACT09505,O00202,Email,R025,2023-11-12,15
ACT09506,O00145,Email,R025,2024-05-06,45
ACT09507,O00238,Email,R014,2024-08-10,30
ACT09508,O00777,Demo,R020,2023-10-16,15
ACT09509,O00566,Call,R003,2024-12-14,60
ACT09510,O00689,Demo,R020,2024-09-19,15
ACT09511,O00121,Email,R019,2023-11-04,60
ACT09512,O00270,Call,R008,2023-03-11,15
ACT09513,O00556,Email,R018,2024-04-18,15
ACT09514,O00270,Meeting,R012,2024-08-27,45
ACT09515,O00099,Call,R021,2023-05-29,15
ACT09516,O00194,Email,R019,2023-03-02,45
ACT09517,O00618,Meeting,R014,2024-11-27,60
ACT09518,O00662,Demo,R005,2023-08-11,45
ACT09519,O00194,Email,R024,2024-05-08,45
ACT09520,O00693,Demo,R006,2024-06-26,45
ACT09521,O00395,Email,R016,2024-05-05,30
ACT09522,O00314,Demo,R002,2023-09-07,15
ACT09523,O00749,Email,R015,2024-05-01,30
ACT09524,O00701,Call,R015,2024-08-12,30
ACT09525,O00077,Meeting,R006,2024-01-02,15
ACT09526,O00338,Demo,R007,2023-06-11,60
ACT09527,O00455,Email,R009,2024-11-01,45
ACT09528,O00692,Email,R023,2024-04-22,30
ACT09529,O00405,Meeting,R025,2024-12-25,60
ACT09530,O00604,Email,R024,2024-06-06,45
ACT09531,O00609,Call,R006,2024-06-23,60
ACT09532,O00454,Email,R017,2024-05-14,60
ACT09533,O00264,Meeting,R018,2024-01-28,15
ACT09534,O00054,Demo,R001,2024-03-29,60
ACT09535,O00722,Email,R020,2024-01-22,60
ACT09536,O00322,Email,R024,2023-10-16,15
ACT09537,O00762,Demo,R016,2023-08-14,15
ACT09538,O00682,Call,R005,2023-01-19,45
ACT09539,O00021,Demo,R003,2024-12-22,15
ACT09540,O00472,Call,R019,2023-03-12,30
ACT09541,O00610,Demo,R008,2024-12-05,30
ACT09542,O00468,Call,R006,2024-03-08,45
ACT09543,O00449,Call,R010,2024-09-27,60
ACT09544,O00228,Demo,R011,2023-01-31,15
ACT09545,O00597,Email,R012,2023-08-03,15
ACT09546,O00678,Call,R001,2023-04-27,45
ACT09547,O00524,Demo,R012,2024-02-10,60
ACT09548,O00231,Call,R008,2024-05-03,15
ACT09549,O00712,Call,R024,2024-12-15,15
ACT09550,O00681,Meeting,R009,2024-08-03,30
ACT09551,O00095,Meeting,R012,2024-02-29,15
ACT09552,O00512,Email,R001,2023-07-09,15
ACT09553,O00723,Meeting,R007,2024-04-09,30
ACT09554,O00242,Meeting,R021,2024-11-05,15
ACT09555,O00086,Call,R004,2024-11-07,45
ACT09556,O00580,Email,R014,2023-06-10,15
ACT09557,O00565,Email,R006,2024-11-24,45
ACT09558,O00016,Call,R014,2023-03-21,30
ACT09559,O00537,Meeting,R011,2023-10-04,60
ACT09560,O00413,Call,R006,2024-10-27,45
ACT09561,O00088,Demo,R008,2023-12-16,15
ACT09562,O00284,Meeting,R003,2023-03-07,15
ACT09563,O00034,Demo,R011,2023-02-23,15
ACT09564,O00324,Email,R003,2024-12-25,15
ACT09565,O00586,Demo,R020,2024-10-04,60
ACT09566,O00060,Email,R016,2024-02-20,30
ACT09567,O00720,Demo,R025,2024-05-21,60
ACT09568,O00622,Meeting,R014,2023-02-20,45
ACT09569,O00263,Demo,R013,2023-06-03,45
ACT09570,O00484,Demo,R001,2023-10-07,30
ACT09571,O00184,Demo,R013,2023-09-25,15
ACT09572,O00397,Demo,R022,2024-12-09,60
ACT09573,O00776,Call,R025,2024-05-18,45
ACT09574,O00265,Call,R024,2024-06-14,30
ACT09575,O00511,Meeting,R004,2023-04-29,45
ACT09576,O00576,Call,R013,2023-02-26,45
ACT09577,O00570,Call,R003,2024-08-04,60
ACT09578,O00688,Demo,R012,2024-05-16,15
ACT09579,O00571,Email,R013,2024-05-18,60
ACT09580,O00334,Call,R009,2023-10-05,45
ACT09581,O00094,Demo,R009,2023-05-21,45
ACT09582,O00785,Email,R024,2024-02-19,60
ACT09583,O00645,Call,R017,2024-07-05,15
ACT09584,O00717,Demo,R002,2023-03-08,45
ACT09585,O00127,Email,R015,2024-11-16,60
ACT09586,O00790,Email,R014,2024-06-06,45
ACT09587,O00633,Meeting,R002,2023-10-28,30
ACT09588,O00261,Call,R014,2024-07-30,15
ACT09589,O00302,Email,R001,2024-03-31,60
ACT09590,O00676,Call,R015,2024-10-31,15
ACT09591,O00046,Meeting,R018,2023-03-21,45
ACT09592,O00226,Meeting,R012,2024-08-13,60
ACT09593,O00158,Email,R020,2024-10-28,60
ACT09594,O00401,Meeting,R024,2023-04-18,15
ACT09595,O00321,Demo,R004,2024-04-15,15
ACT09596,O00331,Call,R001,2024-05-21,60
ACT09597,O00015,Call,R023,2024-04-13,45
ACT09598,O00776,Call,R023,2024-07-03,15
ACT09599,O00006,Meeting,R016,2024-07-20,45
ACT09600,O00184,Demo,R012,2024-01-07,60
ACT09601,O00448,Call,R017,2024-10-02,60
ACT09602,O00495,Meeting,R002,2024-03-19,60
ACT09603,O00500,Email,R023,2023-04-05,30
ACT09604,O00182,Email,R010,2024-08-23,15
ACT09605,O00266,Email,R001,2024-10-12,30
ACT09606,O00114,Demo,R006,2024-04-08,30
ACT09607,O00764,Demo,R020,2024-05-11,30
ACT09608,O00201,Meeting,R015,2023-10-15,15
ACT09609,O00537,Call,R006,2024-12-04,15
ACT09610,O00354,Dem0,R010,2024-12-05,60
ACT09611,O00644,Meeting,R019,2024-06-30,15
ACT09612,O00093,Email,R022,2023-06-19,45
ACT09613,O00774,Meeting,R005,2023-03-04,30
ACT09614,O00425,Call,R024,2023-01-15,15
ACT09615,O00153,Demo,R016,2024-11-04,15
ACT09616,O00072,Meeting,R021,2023-06-22,15
ACT09617,O00753,Meeting,R023,2023-09-04,60
ACT09618,O00064,Email,R012,2023-12-12,45
ACT09619,O00638,Call,R011,2023-05-07,60
ACT09620,O00449,Meeting,R025,2023-03-20,60
ACT09621,O00723,Meeting,R005,2024-08-09,60
ACT09622,O00356,Meeting,R024,2023-07-17,60
ACT09623,O00056,Email,R025,2024-01-04,30
ACT09624,O00385,Meeting,R007,2023-05-28,15
ACT09625,O00634,Email,R006,2023-12-01,45
ACT09626,O00369,Call,R018,2023-01-21,60
ACT09627,O00630,Demo,R001,2024-09-19,60
ACT09628,O00573,Meeting,R007,2024-10-27,60
ACT09629,O00100,Email,R021,2023-10-22,15
ACT09630,O00773,Call,R002,2024-10-17,15
ACT09631,O00448,Meeting,R011,2024-07-06,45
ACT09632,O00528,Demo,R008,2024-12-29,30
ACT09633,O00028,Call,R009,2024-03-16,15
ACT09634,O00231,Demo,R021,2024-02-29,15
ACT09635,O00726,Meeting,R002,2024-01-29,45
ACT09636,O00579,Email,R016,2024-01-17,15
ACT09637,O00292,Demo,R015,2024-09-17,15
ACT09638,O00651,Demo,R024,2024-07-21,30
ACT09639,O00060,Demo,R016,2023-01-16,30
ACT09640,O00501,Call,R006,2024-04-11,60
ACT09641,O00270,Demo,R004,2023-07-12,15
ACT09642,O00703,Call,R011,2024-10-07,15
ACT09643,O00122,Demo,R016,2023-12-03,45
ACT09644,O00494,Email,R018,2024-06-04,15
ACT09645,O00555,Demo,R006,2024-05-11,45
ACT09646,O00025,Meeting,R006,2024-06-06,30
ACT09647,O00514,Demo,R001,2024-03-31,30
ACT09648,O00353,Demo,R008,2023-07-08,15
ACT09649,O00380,Email,R018,2024-01-05,15
ACT09650,O00328,Demo,R002,2023-04-30,30
ACT09651,O00338,Email,R009,2024-04-24,15
ACT09652,O00095,Meeting,R018,2024-06-06,60
ACT09653,O00689,Demo,R001,2024-01-06,15
ACT09654,O00214,Call,R017,2024-10-12,45
ACT09655,O00090,Call,R012,2023-04-05,45
ACT09656,O00105,Email,R001,2024-12-31,15
ACT09657,O00505,Demo,R021,2023-02-12,45
ACT09658,O00753,Demo,R003,2023-12-06,60
ACT09659,O00595,Email,R007,2023-06-07,60
ACT09660,O00417,Email,R025,2024-01-27,45
ACT09661,O00459,Email,R017,2024-04-21,30
ACT09662,O00044,Email,R022,2024-01-14,30
ACT09663,O00209,Call,R013,2023-02-22,45
ACT09664,O00423,Email,R014,2023-02-16,60
ACT09665,O00083,Email,R010,2023-05-07,30
ACT09666,O00489,Email,R020,2023-11-01,15
ACT09667,O00141,Demo,R018,2023-03-13,30
ACT09668,O00441,Meeting,R019,2023-10-22,30
ACT09669,O00442,Demo,R007,2024-03-13,45
ACT09670,O00695,Email,R003,2024-11-04,45
ACT09671,O00757,Demo,R023,2024-09-02,45
ACT09672,O00382,Meeting,R018,2023-05-01,45
ACT09673,O00033,Demo,R004,2023-10-28,60
ACT09674,O00719,Email,R021,2023-04-21,60
ACT09675,O00633,Meeting,R014,2023-08-22,30
ACT09676,O00690,Call,R005,2023-07-23,15
ACT09677,O00288,Email,R007,2023-09-04,30
ACT09678,O00709,Email,R004,2024-11-08,60
ACT09679,O00005,Email,R011,2023-01-28,30
ACT09680,O00508,Call,R009,2023-01-06,15
ACT09681,O00797,Demo,R008,2024-07-13,60
ACT09682,O00389,Meeting,R017,2023-11-07,60
ACT09683,O00042,Meeting,R021,2023-06-06,60
ACT09684,O00044,Email,R015,2023-11-19,60
ACT09685,O00752,Meeting,R014,2023-07-27,60
ACT09686,O00516,Call,R012,2023-07-30,60
ACT09687,O00199,Call,R018,2024-06-22,30
ACT09688,O00207,Email,R002,2024-07-31,60
ACT09689,O00031,Call,R020,2024-08-17,30
ACT09690,O00302,Meeting,R016,2023-02-21,60
ACT09691,O00371,Call,R017,2024-12-10,60
ACT09692,O00142,Call,R001,2024-07-30,60
ACT09693,O00193,Meeting,R015,2024-06-24,30
ACT09694,O00518,Call,R014,2024-07-11,60
ACT09695,O00012,CAll,R013,2024-02-13,15
ACT09696,O00164,Meeting,R019,2023-02-18,45
ACT09697,O00745,Email,R012,2023-06-25,45
ACT09698,O00387,Demo,R017,2023-01-24,60
ACT09699,O00560,Call,R022,2024-04-05,30
ACT09700,O00161,Demo,R004,2024-11-12,60
ACT09701,O00620,Meeting,R001,2023-08-11,15
ACT09702,O00043,Call,R017,2023-08-06,45
ACT09703,O00573,Call,R020,2024-07-13,45
ACT09704,O00743,Demo,R009,2024-06-27,60
ACT09705,O00565,Call,R009,2024-06-30,30
ACT09706,O00198,Demo,R014,2023-11-22,60
ACT09707,O00709,Meeting,R024,2024-10-11,30
ACT09708,O00397,Call,R006,2023-04-13,30
ACT09709,O00072,Call,R014,2024-12-21,60
ACT09710,O00766,Meeting,R010,2023-02-27,45
ACT09711,O00656,Meeting,R021,2024-12-01,45
ACT09712,O00228,Call,R017,2024-05-25,15
ACT09713,O00720,Email,R015,2024-06-20,30
ACT09714,O00658,Demo,R023,2023-09-04,60
ACT09715,O00110,Email,R014,2024-06-22,60
ACT09716,O00024,Demo,R003,2023-12-08,45
ACT09717,O00499,Call,R008,2024-10-08,60
ACT09718,O00206,Call,R010,2023-06-21,15
ACT09719,O00490,Demo,R013,2023-05-21,45
ACT09720,O00493,Demo,R024,2023-09-16,30
ACT09721,O00202,Call,R016,2024-07-11,30
ACT09722,O00461,Email,R024,2023-02-09,45
ACT09723,O00665,Meeting,R014,2024-03-21,30
ACT09724,O00033,Demo,R001,2024-03-27,45
ACT09725,O00733,Meeting,R009,2023-01-14,15
ACT09726,O00341,Meeting,R015,2023-10-29,60
ACT09727,O00396,Email,R004,2024-09-06,60
ACT09728,O00524,Demo,R014,2023-12-18,30
ACT09729,O00324,Demo,R022,2023-11-04,30
ACT09730,O00270,Demo,R018,2024-03-08,60
ACT09731,O00466,Email,R020,2023-07-02,15
ACT09732,O00475,Email,R005,2024-03-06,60
ACT09733,O00631,Demo,R002,2024-03-19,15
ACT09734,O00102,Demo,R025,2023-09-24,15
ACT09735,O00234,Email,R015,2023-08-27,60
ACT09736,O00688,Email,R008,2024-09-22,30
ACT09737,O00208,Meeting,R005,2023-06-08,45
ACT09738,O00663,Demo,R014,2024-10-26,60
ACT09739,O00192,Meeting,R014,2023-03-30,15
ACT09740,O00233,Demo,R013,2024-01-17,60
ACT09741,O00276,Call,R018,2023-11-16,30
ACT09742,O00503,Call,R023,2023-11-09,30
ACT09743,O00421,Email,R016,2023-08-26,45
ACT09744,O00005,Meeting,R002,2023-02-23,15
ACT09745,O00153,Meeting,R014,2023-10-20,60
ACT09746,O00652,Call,R019,2024-03-20,15
ACT09747,O00292,Call,R019,2023-03-27,15
ACT09748,O00049,Call,R014,2024-02-06,45
ACT09749,O00682,Demo,R010,2023-12-14,45
ACT09750,O00738,Email,R002,2023-02-25,15
ACT09751,O00486,Demo,R013,2023-05-14,60
ACT09752,O00745,Demo,R025,2024-10-28,30
ACT09753,O00005,Demo,R006,2023-05-14,45
ACT09754,O00682,Meeting,R022,2023-07-22,15
ACT09755,O00512,Email,R006,2023-04-22,60
ACT09756,O00407,Demo,R025,2024-02-14,15
ACT09757,O00047,Meeting,R002,2024-10-04,60
ACT09758,O00770,Call,R004,2024-05-21,15
ACT09759,O00219,Demo,R001,2024-10-16,30
ACT09760,O00367,Call,R001,2024-02-21,45
ACT09761,O00181,Email,R015,2024-03-06,45
ACT09762,O00252,Demo,R019,2024-10-23,45
ACT09763,O00782,Meeting,R011,2023-05-24,60
ACT09764,O00690,Demo,R002,2023-11-24,30
ACT09765,O00292,Meeting,R016,2024-11-19,45
ACT09766,O00082,Call,R014,2023-01-16,30
ACT09767,O00521,Demo,R023,2024-08-09,45
ACT09768,O00197,Meeting,R011,2024-01-03,60
ACT09769,O00325,Email,R002,2023-09-24,15
ACT09770,O00690,Demo,R011,2023-06-17,30
ACT09771,O00782,Email,R002,2023-04-12,60
ACT09772,O00281,Email,R001,2024-11-05,30
ACT09773,O00643,Email,R020,2024-05-21,60
ACT09774,O00722,Demo,R010,2024-10-20,45
ACT09775,O00233,Email,R025,2023-05-29,45
ACT09776,O00354,Meeting,R017,2024-03-14,60
ACT09777,O00710,Demo,R023,2023-02-25,45
ACT09778,O00484,Meeting,R005,2025-10-17,60
ACT09779,O00737,Demo,R020,2024-05-07,30
ACT09780,O00757,Email,R022,2023-10-30,15
ACT09781,O00577,Call,R014,2024-04-06,15
ACT09782,O00023,Call,R020,2024-08-09,60
ACT09783,O00573,Demo,R010,2023-06-27,30
ACT09784,O00593,Email,R003,2024-01-24,45
ACT09785,O00135,Call,R005,2024-05-29,30
ACT09786,O00434,Demo,R017,2023-12-24,60
ACT09787,O00794,Call,R025,2023-07-04,45
ACT09788,O00529,Call,R001,2023-12-17,45
ACT09789,O00481,Call,R012,2024-06-25,45
ACT09790,O00235,Demo,R022,2023-12-26,60
ACT09791,O00359,Call,R021,2023-05-31,30
ACT09792,O00294,Email,R009,2023-10-09,15
ACT09793,O00734,Meeting,R023,2023-01-28,15
ACT09794,O00425,Email,R003,2023-09-03,45
ACT09795,O00625,Demo,R008,2023-11-27,60
ACT09796,O00553,Demo,R011,2024-09-26,15
ACT09797,O00761,Meeting,R007,2024-12-08,15
ACT09798,O00160,Email,R003,2024-10-14,15
ACT09799,O00074,Email,R013,2023-11-12,30
ACT09800,O00097,Call,R011,2023-09-20,45
ACT09801,O00787,Meeting,R018,2024-06-01,30
ACT09802,O00786,Meeting,R021,2024-04-11,15
ACT09803,O00500,Call,R012,2023-01-29,60
ACT09804,O00026,Demo,R021,2023-01-21,60
ACT09805,O00134,Meeting,R022,2023-08-11,30
ACT09806,O00455,Meeting,R006,2023-09-19,30
ACT09807,O00134,Meeting,R011,2024-04-08,30
ACT09808,O00004,Meeting,R020,2024-06-21,15
ACT09809,O00262,Meeting,R002,2024-05-07,30
ACT09810,O00452,Meeting,R016,2024-11-10,45
ACT09811,O00167,Email,R020,2024-08-26,60
ACT09812,O00200,Meeting,R019,2023-04-22,45
ACT09813,O00371,Demo,R009,2023-04-21,30
